subject,Dean Black
arm,left
label,2
hz,100.1779746376882
time,5.669909

timestamp_us,q0,q1,q2,q3,ax,ay,az,gx,gy,gz
102441581,0.672607421875,-0.60546875,-0.42333984375,-0.04229736328125,5012,-6338,-714,-1,-4,-1
102451560,0.67236328125,-0.6055908203125,-0.42364501953125,-0.04205322265625,5020,-6340,-720,-1,-4,0
102461536,0.67205810546875,-0.6058349609375,-0.42376708984375,-0.0416259765625,5024,-6347,-724,-2,-4,2
102471519,0.671875,-0.60601806640625,-0.423828125,-0.0411376953125,5032,-6359,-732,-1,-4,2
102481499,0.671630859375,-0.606201171875,-0.4239501953125,-0.040771484375,5041,-6352,-735,-1,-4,2
102491482,0.6715087890625,-0.6063232421875,-0.424072265625,-0.0404052734375,5061,-6344,-735,-1,-4,1
102501463,0.67132568359375,-0.60638427734375,-0.42431640625,-0.04022216796875,5087,-6356,-739,-1,-3,0
102511446,0.67120361328125,-0.6064453125,-0.42449951171875,-0.0400390625,5106,-6353,-740,-1,-3,0
102521428,0.67108154296875,-0.6064453125,-0.4246826171875,-0.0399169921875,5129,-6350,-750,-1,-3,0
102531419,0.67095947265625,-0.6064453125,-0.42486572265625,-0.039794921875,5135,-6351,-752,-1,-3,-1
102541401,0.6708984375,-0.60638427734375,-0.425048828125,-0.0396728515625,5139,-6355,-764,0,-2,-1
102551381,0.67083740234375,-0.60638427734375,-0.4251708984375,-0.03961181640625,5150,-6366,-779,0,-2,0
102561359,0.6707763671875,-0.60638427734375,-0.42523193359375,-0.03955078125,5154,-6376,-783,0,-1,0
102571341,0.6707763671875,-0.6063232421875,-0.42529296875,-0.03948974609375,5166,-6391,-779,0,-1,0
102581324,0.6707763671875,-0.6063232421875,-0.42535400390625,-0.03936767578125,5171,-6377,-783,0,-1,0
102591308,0.6707763671875,-0.606201171875,-0.42547607421875,-0.039306640625,5166,-6371,-774,0,-1,-1
102601286,0.67083740234375,-0.60601806640625,-0.42559814453125,-0.03936767578125,5157,-6348,-779,1,-1,-2
102611268,0.67095947265625,-0.6058349609375,-0.42578125,-0.03948974609375,5163,-6331,-778,1,-1,-2
102621255,0.6710205078125,-0.6055908203125,-0.42596435546875,-0.0396728515625,5164,-6316,-787,1,0,-3
102631234,0.671142578125,-0.6053466796875,-0.42608642578125,-0.039794921875,5148,-6305,-796,1,0,-3
102641218,0.67120361328125,-0.60516357421875,-0.42620849609375,-0.0399169921875,5145,-6299,-792,1,0,-2
102651197,0.67132568359375,-0.60498046875,-0.42626953125,-0.03997802734375,5136,-6305,-805,1,0,-1
102661188,0.67144775390625,-0.6048583984375,-0.42626953125,-0.03997802734375,5121,-6287,-795,1,0,-1
102671174,0.6715087890625,-0.60479736328125,-0.42626953125,-0.0399169921875,5099,-6274,-791,1,0,0
102681154,0.671630859375,-0.60467529296875,-0.42626953125,-0.03985595703125,5101,-6292,-788,1,0,0
102691131,0.6717529296875,-0.60455322265625,-0.42626953125,-0.039794921875,5101,-6311,-790,1,-1,0
102701115,0.67181396484375,-0.60455322265625,-0.42620849609375,-0.03973388671875,5098,-6330,-812,1,0,0
102711097,0.67193603515625,-0.60455322265625,-0.42608642578125,-0.03955078125,5085,-6336,-811,0,-1,1
102721082,0.6719970703125,-0.60455322265625,-0.42596435546875,-0.039306640625,5070,-6330,-827,1,-1,1
102731058,0.67205810546875,-0.60455322265625,-0.42584228515625,-0.0390625,5055,-6325,-845,1,-1,1
102741038,0.67205810546875,-0.60455322265625,-0.42584228515625,-0.0389404296875,5052,-6296,-846,1,-1,0
102751024,0.67205810546875,-0.6044921875,-0.4259033203125,-0.03887939453125,5046,-6273,-852,0,-1,-1
102761001,0.67205810546875,-0.60443115234375,-0.42608642578125,-0.03900146484375,5040,-6240,-865,0,-1,-2
102770985,0.6719970703125,-0.604248046875,-0.4263916015625,-0.0391845703125,5038,-6218,-862,0,-1,-4
102780968,0.671875,-0.60400390625,-0.42681884765625,-0.03955078125,5045,-6195,-854,0,-1,-5
102790950,0.67181396484375,-0.603759765625,-0.42724609375,-0.03997802734375,5061,-6182,-839,-1,-1,-6
102800929,0.6717529296875,-0.60357666015625,-0.42767333984375,-0.0404052734375,5060,-6160,-822,-1,-1,-5
102810917,0.671630859375,-0.6033935546875,-0.427978515625,-0.04083251953125,5062,-6143,-811,-1,0,-4
102820897,0.6715087890625,-0.60333251953125,-0.42822265625,-0.0411376953125,5066,-6138,-800,-2,-1,-3
102830876,0.67138671875,-0.6033935546875,-0.4283447265625,-0.04132080078125,5083,-6142,-813,-2,-1,-1
102840862,0.67120361328125,-0.60357666015625,-0.4283447265625,-0.0413818359375,5094,-6146,-809,-2,-1,1
102850847,0.67108154296875,-0.60382080078125,-0.42822265625,-0.04132080078125,5110,-6148,-816,-2,-1,2
102860830,0.6708984375,-0.60406494140625,-0.4281005859375,-0.04119873046875,5116,-6168,-807,-2,-1,2
102870819,0.6707763671875,-0.6043701171875,-0.4278564453125,-0.04107666015625,5120,-6196,-807,-2,0,3
102880798,0.670654296875,-0.604736328125,-0.42767333984375,-0.04095458984375,5138,-6243,-817,-3,0,2
102890774,0.67047119140625,-0.60504150390625,-0.42742919921875,-0.0408935546875,5146,-6302,-830,-2,-1,2
102900758,0.67041015625,-0.6053466796875,-0.42724609375,-0.04071044921875,5196,-6404,-842,-2,0,3
102910739,0.67022705078125,-0.60565185546875,-0.427001953125,-0.04058837890625,5278,-6554,-874,-2,-1,3
102920718,0.67010498046875,-0.60595703125,-0.4267578125,-0.04022216796875,5370,-6756,-905,-1,-1,3
102930701,0.66998291015625,-0.6063232421875,-0.42657470703125,-0.039794921875,5514,-6989,-951,-1,-2,3
102940682,0.66986083984375,-0.60650634765625,-0.42657470703125,-0.03948974609375,5670,-7203,-1006,-1,-2,1
102950663,0.66961669921875,-0.60650634765625,-0.42694091796875,-0.0394287109375,5867,-7429,-1061,-1,-4,-3
102960654,0.6693115234375,-0.60614013671875,-0.42779541015625,-0.03973388671875,6088,-7651,-1103,0,-5,-9
102970632,0.6689453125,-0.60546875,-0.4293212890625,-0.04052734375,6332,-7836,-1114,-1,-6,-17
102980611,0.66851806640625,-0.60418701171875,-0.43157958984375,-0.04217529296875,6591,-7947,-1124,-1,-6,-27
102990604,0.66790771484375,-0.60235595703125,-0.434814453125,-0.044921875,6871,-7960,-1124,-2,-7,-39
103000586,0.6671142578125,-0.5997314453125,-0.439208984375,-0.0489501953125,7153,-7910,-1108,-3,-7,-54
103010561,0.66619873046875,-0.59619140625,-0.44482421875,-0.054443359375,7436,-7796,-1094,-4,-7,-71
103020538,0.66497802734375,-0.59161376953125,-0.45172119140625,-0.0616455078125,7733,-7614,-1086,-5,-6,-89
103030520,0.6634521484375,-0.58612060546875,-0.459716796875,-0.0704345703125,8025,-7370,-1048,-7,-5,-107
103040503,0.66162109375,-0.5797119140625,-0.46875,-0.08074951171875,8289,-7071,-1018,-8,-4,-122
103050488,0.65948486328125,-0.57244873046875,-0.4783935546875,-0.09228515625,8539,-6719,-976,-10,-3,-134
103060474,0.65704345703125,-0.56463623046875,-0.4884033203125,-0.10479736328125,8766,-6356,-918,-12,-1,-141
103070456,0.654296875,-0.5565185546875,-0.49835205078125,-0.1177978515625,8968,-6011,-877,-14,1,-144
103080436,0.6513671875,-0.54840087890625,-0.50787353515625,-0.130859375,9152,-5691,-839,-15,2,-142
103090419,0.64837646484375,-0.54052734375,-0.5166015625,-0.1435546875,9308,-5414,-808,-16,4,-135
103100405,0.6453857421875,-0.53326416015625,-0.52435302734375,-0.15557861328125,9436,-5222,-795,-17,6,-125
103110382,0.64263916015625,-0.52667236328125,-0.53094482421875,-0.1666259765625,9540,-5081,-807,-17,8,-113
103120362,0.64013671875,-0.520751953125,-0.53656005859375,-0.17669677734375,9610,-4981,-831,-17,10,-101
103130346,0.63800048828125,-0.515380859375,-0.5411376953125,-0.1859130859375,9691,-4941,-861,-16,12,-91
103140327,0.63616943359375,-0.510498046875,-0.54498291015625,-0.1943359375,9756,-4964,-908,-14,14,-83
103150309,0.63470458984375,-0.505859375,-0.548095703125,-0.2021484375,9766,-5012,-955,-12,16,-78
103160292,0.63360595703125,-0.501220703125,-0.5509033203125,-0.20953369140625,9768,-5052,-987,-9,19,-75
103170277,0.63275146484375,-0.49627685546875,-0.553466796875,-0.21685791015625,9746,-5072,-1032,-7,21,-77
103180259,0.632080078125,-0.49090576171875,-0.55609130859375,-0.22430419921875,9698,-5069,-1074,-4,24,-80
103190239,0.63153076171875,-0.48480224609375,-0.558837890625,-0.23211669921875,9655,-5033,-1101,-1,27,-87
103200226,0.631103515625,-0.47784423828125,-0.56182861328125,-0.2403564453125,9583,-4963,-1125,2,30,-95
103210207,0.630615234375,-0.469970703125,-0.56512451171875,-0.249267578125,9500,-4836,-1131,5,33,-104
103220194,0.63006591796875,-0.46112060546875,-0.5687255859375,-0.25885009765625,9393,-4638,-1127,7,35,-114
103230177,0.62939453125,-0.4512939453125,-0.57257080078125,-0.26904296875,9270,-4379,-1093,9,38,-122
103240158,0.62860107421875,-0.440673828125,-0.5765380859375,-0.2799072265625,9130,-4070,-1047,10,41,-129
103250134,0.627685546875,-0.429443359375,-0.5804443359375,-0.29107666015625,8981,-3744,-1011,11,44,-132
103260118,0.6268310546875,-0.41796875,-0.583984375,-0.30230712890625,8861,-3439,-969,11,46,-131
103270100,0.6260986328125,-0.40655517578125,-0.5870361328125,-0.31317138671875,8732,-3145,-907,11,49,-126
103280085,0.625732421875,-0.39556884765625,-0.58941650390625,-0.323486328125,8600,-2871,-843,12,51,-118
103290067,0.62567138671875,-0.385009765625,-0.591064453125,-0.3331298828125,8464,-2609,-778,11,53,-109
103300050,0.62591552734375,-0.3751220703125,-0.592041015625,-0.342041015625,8315,-2346,-716,11,54,-99
103310033,0.62652587890625,-0.36566162109375,-0.59246826171875,-0.35040283203125,8155,-2073,-623,10,55,-91
103320014,0.62725830078125,-0.356689453125,-0.5924072265625,-0.35833740234375,7953,-1804,-544,10,56,-85
103329997,0.62811279296875,-0.347900390625,-0.59210205078125,-0.365966796875,7750,-1544,-464,9,56,-81
103339978,0.62890625,-0.3392333984375,-0.591552734375,-0.37353515625,7558,-1323,-362,8,56,-80
103349965,0.629638671875,-0.3306884765625,-0.5908203125,-0.38104248046875,7377,-1154,-264,7,56,-80
103359943,0.6302490234375,-0.32220458984375,-0.59002685546875,-0.388427734375,7237,-1036,-189,7,55,-79
103369926,0.63079833984375,-0.31396484375,-0.58917236328125,-0.39556884765625,7141,-968,-110,6,54,-78
103379909,0.6312255859375,-0.30584716796875,-0.58819580078125,-0.40252685546875,7064,-922,-26,6,53,-76
103389891,0.63165283203125,-0.2979736328125,-0.58721923828125,-0.40924072265625,6974,-870,58,6,52,-75
103399874,0.6318359375,-0.29022216796875,-0.58624267578125,-0.415771484375,6831,-787,133,6,50,-74
103409853,0.6318359375,-0.28228759765625,-0.58544921875,-0.42236328125,6703,-658,214,7,48,-77
103419845,0.63134765625,-0.274169921875,-0.58489990234375,-0.42913818359375,6562,-500,305,7,45,-80
103429825,0.63043212890625,-0.26580810546875,-0.58465576171875,-0.43609619140625,6453,-358,393,7,43,-85
103439804,0.6290283203125,-0.2572021484375,-0.5845947265625,-0.44317626953125,6372,-235,470,7,40,-88
103449784,0.62725830078125,-0.2486572265625,-0.5848388671875,-0.45025634765625,6326,-126,551,7,37,-90
103459773,0.62518310546875,-0.2401123046875,-0.585205078125,-0.457275390625,6302,-21,644,7,34,-91
103469749,0.62286376953125,-0.23162841796875,-0.585693359375,-0.464111328125,6256,125,745,8,32,-90
103479731,0.6202392578125,-0.22314453125,-0.5863037109375,-0.470947265625,6171,319,852,8,29,-91
103489716,0.61724853515625,-0.214599609375,-0.58709716796875,-0.477783203125,6057,565,942,8,27,-92
103499697,0.61383056640625,-0.2060546875,-0.58807373046875,-0.4847412109375,5944,827,1036,8,23,-95
103509679,0.60992431640625,-0.1973876953125,-0.58929443359375,-0.49176025390625,5874,1082,1102,7,20,-97
103519666,0.605712890625,-0.18890380859375,-0.590576171875,-0.49859619140625,5858,1292,1176,7,18,-96
103529649,0.60150146484375,-0.180908203125,-0.5919189453125,-0.505126953125,5857,1487,1239,7,15,-91
103539632,0.59735107421875,-0.17340087890625,-0.59320068359375,-0.5111083984375,5858,1679,1307,7,13,-86
103549617,0.59344482421875,-0.16656494140625,-0.59442138671875,-0.51654052734375,5863,1892,1374,6,10,-78
103559604,0.5897216796875,-0.160400390625,-0.5955810546875,-0.5213623046875,5862,2080,1439,6,8,-71
103569583,0.586181640625,-0.15460205078125,-0.5966796875,-0.52587890625,5872,2276,1495,6,7,-67
103579554,0.58258056640625,-0.14910888671875,-0.5977783203125,-0.5301513671875,5876,2478,1536,5,5,-65
103589534,0.5787353515625,-0.14373779296875,-0.5989990234375,-0.53448486328125,5911,2675,1574,5,4,-66
103599518,0.57476806640625,-0.1383056640625,-0.60015869140625,-0.53887939453125,5938,2824,1628,4,2,-68
103609501,0.570556640625,-0.1329345703125,-0.60137939453125,-0.5433349609375,5961,2965,1667,4,2,-69
103619481,0.566162109375,-0.12744140625,-0.60260009765625,-0.5478515625,5966,3103,1708,4,1,-71
103629462,0.56158447265625,-0.1219482421875,-0.60382080078125,-0.5523681640625,5958,3234,1751,4,1,-71
103639444,0.5570068359375,-0.116455078125,-0.60504150390625,-0.55694580078125,5927,3359,1791,4,0,-71
103649429,0.55230712890625,-0.1109619140625,-0.60626220703125,-0.56134033203125,5892,3498,1836,4,-1,-71
103659415,0.54754638671875,-0.10552978515625,-0.60748291015625,-0.56573486328125,5852,3643,1867,5,-1,-71
103669390,0.54266357421875,-0.0999755859375,-0.6087646484375,-0.570068359375,5804,3810,1909,5,-2,-72
103679372,0.53759765625,-0.0943603515625,-0.6099853515625,-0.574462890625,5733,3974,1941,5,-2,-73
103689355,0.5323486328125,-0.088623046875,-0.61126708984375,-0.57891845703125,5655,4148,1965,5,-3,-75
103699337,0.52685546875,-0.08270263671875,-0.612548828125,-0.58343505859375,5569,4335,1990,5,-4,-76
103709320,0.52117919921875,-0.07672119140625,-0.6138916015625,-0.58795166015625,5465,4515,2016,6,-4,-76
103719301,0.515625,-0.0709228515625,-0.6151123046875,-0.59228515625,5374,4694,2058,6,-5,-74
103729283,0.51025390625,-0.0654296875,-0.6163330078125,-0.59625244140625,5284,4842,2081,6,-5,-69
103739265,0.5052490234375,-0.060546875,-0.61761474609375,-0.5997314453125,5182,4965,2092,7,-7,-61
103749247,0.5008544921875,-0.05633544921875,-0.6187744140625,-0.60260009765625,5082,5049,2085,7,-7,-53
103759228,0.4969482421875,-0.052734375,-0.62005615234375,-0.6048583984375,4986,5112,2071,8,-8,-45
103769210,0.493408203125,-0.04974365234375,-0.62127685546875,-0.60675048828125,4885,5167,2040,8,-9,-39
103779192,0.489990234375,-0.0469970703125,-0.62255859375,-0.6083984375,4773,5231,1997,8,-10,-37
103789182,0.48638916015625,-0.044189453125,-0.62396240234375,-0.610107421875,4679,5304,1952,8,-11,-39
103799164,0.482421875,-0.0411376953125,-0.6253662109375,-0.61199951171875,4584,5372,1908,8,-12,-43
103809141,0.47796630859375,-0.0377197265625,-0.6268310546875,-0.61419677734375,4501,5448,1871,8,-12,-48
103819126,0.47314453125,-0.0340576171875,-0.6282958984375,-0.61669921875,4420,5537,1835,7,-13,-53
103829106,0.4678955078125,-0.030029296875,-0.629638671875,-0.6195068359375,4352,5629,1810,6,-12,-58
103839090,0.46240234375,-0.02581787109375,-0.63092041015625,-0.62249755859375,4281,5725,1780,5,-13,-60
103849070,0.456787109375,-0.02166748046875,-0.63214111328125,-0.62554931640625,4195,5817,1755,5,-13,-60
103859058,0.45123291015625,-0.01763916015625,-0.63323974609375,-0.62860107421875,4113,5913,1723,4,-13,-58
103869033,0.4459228515625,-0.013916015625,-0.63427734375,-0.6314697265625,4009,5989,1683,3,-13,-54
