subject,Still with noise
arm,neither
label,0
hz,100.16983429894157
time,5.061404

timestamp_us,q0,q1,q2,q3,ax,ay,az,gx,gy,gz
828071130,0.63336181640625,0.30694580078125,-0.63665771484375,0.31500244140625,8184,-97,12,-1,0,-1
828081119,0.63336181640625,0.30694580078125,-0.63665771484375,0.31500244140625,8192,-99,4,0,-1,-1
828091102,0.63336181640625,0.30694580078125,-0.63671875,0.31500244140625,8197,-109,3,0,-1,-1
828101086,0.63330078125,0.30694580078125,-0.63671875,0.31500244140625,8195,-110,10,0,-1,0
828111066,0.63336181640625,0.30694580078125,-0.63665771484375,0.31500244140625,8195,-109,12,0,0,-1
828121043,0.63336181640625,0.30694580078125,-0.63665771484375,0.31500244140625,8176,-99,17,-1,-1,-1
828131025,0.63336181640625,0.3070068359375,-0.63671875,0.31500244140625,8187,-113,18,0,-1,-1
828141013,0.63330078125,0.3070068359375,-0.63671875,0.31500244140625,8170,-112,10,0,0,-1
828150996,0.63336181640625,0.3070068359375,-0.63665771484375,0.31500244140625,8168,-111,16,-1,0,-1
828160984,0.63336181640625,0.30694580078125,-0.63671875,0.31500244140625,8160,-108,11,-1,-1,0
828170957,0.63336181640625,0.30694580078125,-0.63671875,0.31500244140625,8167,-102,10,-1,-1,-1
828180946,0.63330078125,0.3070068359375,-0.63671875,0.31500244140625,8170,-106,-8,0,-1,0
828190931,0.63330078125,0.3070068359375,-0.63677978515625,0.31500244140625,8154,-100,2,-1,-1,0
828200914,0.63330078125,0.3070068359375,-0.63671875,0.31494140625,8154,-90,2,0,0,-1
828210897,0.63330078125,0.30694580078125,-0.63671875,0.31500244140625,8145,-97,20,-1,-1,0
828220882,0.63330078125,0.30694580078125,-0.63671875,0.31500244140625,8155,-95,18,-1,-1,-1
828230868,0.63330078125,0.30694580078125,-0.63671875,0.31500244140625,8159,-99,6,0,0,0
828240852,0.63330078125,0.3070068359375,-0.63671875,0.31500244140625,8160,-93,8,0,-1,0
828250823,0.63330078125,0.3070068359375,-0.63671875,0.31500244140625,8157,-79,14,-1,-1,0
828260810,0.63330078125,0.3070068359375,-0.63671875,0.31500244140625,8151,-85,8,0,-1,-1
828270801,0.63330078125,0.3070068359375,-0.63671875,0.31500244140625,8160,-86,8,0,0,0
828280773,0.63330078125,0.3070068359375,-0.63671875,0.31500244140625,8160,-90,7,-1,-1,-1
828290772,0.63330078125,0.3070068359375,-0.63671875,0.31500244140625,8167,-94,3,0,0,-1
828300742,0.63330078125,0.3070068359375,-0.63671875,0.31494140625,8168,-90,12,-1,-1,-1
828310723,0.63330078125,0.3070068359375,-0.63671875,0.31494140625,8175,-82,16,0,-1,0
828320713,0.63336181640625,0.3070068359375,-0.63671875,0.31500244140625,8172,-89,24,0,0,0
828330689,0.63336181640625,0.30694580078125,-0.63665771484375,0.31500244140625,8173,-96,33,-1,0,0
828340678,0.63336181640625,0.30694580078125,-0.63665771484375,0.31500244140625,8176,-102,33,0,-1,-1
828350654,0.63336181640625,0.3070068359375,-0.63665771484375,0.31500244140625,8167,-94,15,0,0,-1
828360638,0.63336181640625,0.3070068359375,-0.63665771484375,0.31500244140625,8160,-98,14,-1,-1,-1
828370635,0.63336181640625,0.3070068359375,-0.63665771484375,0.31500244140625,8162,-95,5,0,0,0
828380606,0.63336181640625,0.3070068359375,-0.63665771484375,0.31500244140625,8173,-92,4,0,0,-1
828390589,0.63336181640625,0.3070068359375,-0.63665771484375,0.31500244140625,8168,-98,-6,-1,0,0
828400566,0.63336181640625,0.3070068359375,-0.63665771484375,0.31500244140625,8168,-97,-4,-1,0,-1
828410553,0.63336181640625,0.3070068359375,-0.63665771484375,0.31500244140625,8159,-105,0,0,0,-1
828420542,0.63336181640625,0.3070068359375,-0.63665771484375,0.3150634765625,8168,-108,-4,0,-1,-1
828430516,0.63336181640625,0.3070068359375,-0.63665771484375,0.3150634765625,8163,-105,-3,0,-1,0
828440509,0.63336181640625,0.3070068359375,-0.6365966796875,0.3150634765625,8166,-106,-3,0,0,-1
828450488,0.63336181640625,0.3070068359375,-0.6365966796875,0.3150634765625,8166,-115,-3,0,0,-1
828460470,0.63336181640625,0.3070068359375,-0.63665771484375,0.3150634765625,8160,-116,-13,-1,-1,0
828470454,0.63336181640625,0.3070068359375,-0.63665771484375,0.3150634765625,8161,-111,-18,0,0,0
828480439,0.63330078125,0.3070068359375,-0.63665771484375,0.3150634765625,8173,-119,-6,0,-1,-1
828490421,0.63330078125,0.3070068359375,-0.63671875,0.3150634765625,8171,-115,-15,0,-1,0
828500411,0.63330078125,0.3070068359375,-0.63671875,0.3150634765625,8170,-116,-15,-1,0,-1
828510389,0.63330078125,0.3070068359375,-0.63671875,0.3150634765625,8162,-106,-14,0,0,-1
