subject,Dean Black
arm,right
label,0
hz,100.17747978702427
time,5.071

timestamp_us,q0,q1,q2,q3,ax,ay,az,gx,gy,gz
8362200,0.70794677734375,-0.54541015625,0.4476318359375,0.03094482421875,-5281,-5978,-131,5,3,0
8372181,0.7080078125,-0.544921875,0.4481201171875,0.030517578125,-5313,-5942,-108,5,4,1
8382168,0.70806884765625,-0.54437255859375,0.44873046875,0.0301513671875,-5345,-5919,-88,4,4,2
8392139,0.7080078125,-0.54388427734375,0.44940185546875,0.02978515625,-5357,-5887,-70,4,5,2
8402116,0.7078857421875,-0.54345703125,0.45013427734375,0.029541015625,-5384,-5851,-68,3,5,2
8412097,0.70770263671875,-0.5430908203125,0.450927734375,0.029296875,-5416,-5831,-54,2,6,2
8422078,0.70745849609375,-0.54278564453125,0.45166015625,0.029052734375,-5442,-5823,-54,1,6,2
8432062,0.7071533203125,-0.54254150390625,0.45245361328125,0.02874755859375,-5476,-5822,-48,1,6,1
8442045,0.706787109375,-0.5423583984375,0.4532470703125,0.02850341796875,-5513,-5825,-53,0,6,1
8452027,0.7064208984375,-0.542236328125,0.45404052734375,0.0283203125,-5552,-5826,-55,-1,6,1
8462007,0.70599365234375,-0.5421142578125,0.454833984375,0.02813720703125,-5587,-5838,-48,-1,6,2
8471989,0.70556640625,-0.54205322265625,0.45556640625,0.028076171875,-5611,-5863,-61,-2,6,2
8481977,0.705078125,-0.5419921875,0.45635986328125,0.028076171875,-5621,-5888,-66,-2,5,3
8491951,0.70465087890625,-0.54193115234375,0.4571533203125,0.0281982421875,-5645,-5900,-82,-2,5,4
8501937,0.70416259765625,-0.54180908203125,0.45794677734375,0.02838134765625,-5687,-5916,-92,-3,5,4
8511918,0.7037353515625,-0.54168701171875,0.45880126953125,0.02874755859375,-5708,-5934,-93,-2,4,5
8521900,0.70330810546875,-0.54156494140625,0.45953369140625,0.029052734375,-5749,-5947,-101,-2,3,5
8531881,0.70294189453125,-0.54144287109375,0.460205078125,0.0294189453125,-5798,-5958,-103,-2,3,3
8541872,0.70257568359375,-0.54144287109375,0.4608154296875,0.0296630859375,-5846,-5953,-108,-3,3,2
8551851,0.7022705078125,-0.54144287109375,0.46124267578125,0.0299072265625,-5890,-5934,-90,-3,2,1
8561832,0.70196533203125,-0.5416259765625,0.46148681640625,0.03009033203125,-5911,-5903,-83,-3,1,0
8571815,0.70172119140625,-0.54180908203125,0.461669921875,0.03033447265625,-5911,-5853,-80,-4,0,-1
8581803,0.70147705078125,-0.5419921875,0.4617919921875,0.0306396484375,-5907,-5798,-79,-4,0,0
8591779,0.701171875,-0.54217529296875,0.4619140625,0.0311279296875,-5884,-5749,-68,-5,-1,1
8601764,0.700927734375,-0.54241943359375,0.46197509765625,0.03179931640625,-5885,-5692,-46,-6,-2,1
8611744,0.70068359375,-0.54266357421875,0.4620361328125,0.0325927734375,-5880,-5635,-12,-7,-3,1
8621726,0.700439453125,-0.54302978515625,0.4619140625,0.033447265625,-5869,-5604,7,-8,-4,0
8631704,0.7000732421875,-0.5435791015625,0.461669921875,0.034423828125,-5870,-5572,15,-9,-4,0
8641686,0.69976806640625,-0.544189453125,0.46136474609375,0.03546142578125,-5858,-5549,38,-11,-5,0
8651668,0.69940185546875,-0.54486083984375,0.46099853515625,0.03668212890625,-5843,-5540,37,-11,-6,0
8661650,0.6990966796875,-0.545654296875,0.4605712890625,0.03802490234375,-5819,-5555,33,-12,-7,1
8671632,0.69866943359375,-0.54638671875,0.4600830078125,0.03948974609375,-5792,-5575,8,-13,-8,2
8681614,0.69830322265625,-0.5472412109375,0.45947265625,0.041015625,-5762,-5627,-26,-13,-9,2
8691598,0.69793701171875,-0.54815673828125,0.4588623046875,0.04248046875,-5733,-5687,-60,-13,-9,1
8701578,0.6976318359375,-0.549072265625,0.4581298828125,0.04388427734375,-5701,-5765,-123,-13,-10,1
8711562,0.69732666015625,-0.5499267578125,0.4573974609375,0.0452880859375,-5684,-5859,-163,-12,-10,1
8721543,0.69708251953125,-0.55078125,0.45660400390625,0.04656982421875,-5652,-5967,-219,-11,-10,1
8731526,0.69696044921875,-0.55157470703125,0.455810546875,0.0477294921875,-5643,-6080,-277,-9,-10,1
8741508,0.69683837890625,-0.55230712890625,0.4549560546875,0.0487060546875,-5632,-6184,-329,-8,-10,0
8751491,0.69683837890625,-0.552978515625,0.4541015625,0.049560546875,-5622,-6283,-357,-7,-10,0
8761474,0.6968994140625,-0.553466796875,0.4532470703125,0.05029296875,-5610,-6359,-388,-5,-10,0
8771455,0.6971435546875,-0.55377197265625,0.45245361328125,0.051025390625,-5589,-6400,-407,-3,-9,1
8781443,0.6973876953125,-0.5538330078125,0.45184326171875,0.05169677734375,-5559,-6425,-414,-1,-9,3
8791431,0.69775390625,-0.5537109375,0.451416015625,0.052490234375,-5535,-6424,-429,0,-8,4
8801410,0.69818115234375,-0.5533447265625,0.45111083984375,0.05322265625,-5535,-6407,-423,2,-8,6
8811392,0.69866943359375,-0.55279541015625,0.45086669921875,0.053955078125,-5539,-6399,-418,3,-8,6
8821368,0.69921875,-0.55224609375,0.45068359375,0.05450439453125,-5564,-6406,-437,5,-7,5
8831351,0.6998291015625,-0.5516357421875,0.450439453125,0.05474853515625,-5598,-6405,-457,6,-6,2
8841334,0.70050048828125,-0.551025390625,0.45013427734375,0.0548095703125,-5616,-6375,-459,7,-6,1
8851316,0.701171875,-0.55035400390625,0.44989013671875,0.0546875,-5616,-6335,-445,8,-5,1
8861299,0.70184326171875,-0.54962158203125,0.4498291015625,0.0545654296875,-5630,-6293,-425,8,-4,2
8871280,0.7025146484375,-0.54864501953125,0.44989013671875,0.0546875,-5615,-6212,-411,9,-4,5
8881263,0.703125,-0.5474853515625,0.4503173828125,0.054931640625,-5584,-6140,-387,9,-3,9
8891250,0.70367431640625,-0.54608154296875,0.45111083984375,0.05560302734375,-5562,-6043,-365,8,-2,13
8901234,0.70416259765625,-0.54443359375,0.4522705078125,0.05657958984375,-5536,-5925,-337,9,-1,17
8911216,0.70452880859375,-0.5426025390625,0.4537353515625,0.05792236328125,-5507,-5796,-310,8,-1,21
8921205,0.70477294921875,-0.5406494140625,0.4554443359375,0.0594482421875,-5478,-5665,-291,8,0,23
8931181,0.70489501953125,-0.5386962890625,0.45733642578125,0.06103515625,-5455,-5530,-273,7,1,24
8941171,0.7049560546875,-0.5367431640625,0.45928955078125,0.0626220703125,-5427,-5410,-252,6,2,24
8951154,0.70489501953125,-0.53497314453125,0.46124267578125,0.0640869140625,-5411,-5302,-211,6,3,22
8961123,0.704833984375,-0.533447265625,0.4630126953125,0.06524658203125,-5401,-5188,-169,5,4,18
8971107,0.70465087890625,-0.5321044921875,0.46466064453125,0.06610107421875,-5403,-5114,-133,4,5,15
8981089,0.7044677734375,-0.53106689453125,0.46612548828125,0.06658935546875,-5402,-5039,-101,4,6,11
8991070,0.70416259765625,-0.53021240234375,0.4674072265625,0.06689453125,-5410,-4994,-74,3,6,8
9001053,0.703857421875,-0.52960205078125,0.46856689453125,0.06689453125,-5432,-4998,-52,2,7,6
9011033,0.70355224609375,-0.5291748046875,0.46954345703125,0.06671142578125,-5441,-4999,-50,2,7,4
9021016,0.70318603515625,-0.52886962890625,0.47052001953125,0.0662841796875,-5451,-5038,-62,2,8,2
9030998,0.7027587890625,-0.5286865234375,0.471435546875,0.065673828125,-5463,-5101,-71,2,9,1
9040988,0.70233154296875,-0.528564453125,0.47235107421875,0.06494140625,-5499,-5181,-92,2,9,0
9050968,0.70196533203125,-0.52838134765625,0.47320556640625,0.06414794921875,-5530,-5259,-95,3,9,0
9060945,0.70159912109375,-0.5281982421875,0.47412109375,0.06329345703125,-5575,-5331,-110,3,9,0
9070927,0.70123291015625,-0.52789306640625,0.47503662109375,0.0625,-5621,-5401,-121,4,9,1
9080909,0.70086669921875,-0.52752685546875,0.47607421875,0.06170654296875,-5663,-5481,-139,4,10,2
9090892,0.7005615234375,-0.527099609375,0.47711181640625,0.0609130859375,-5720,-5547,-153,4,10,2
9100874,0.70025634765625,-0.52655029296875,0.478271484375,0.06011962890625,-5754,-5601,-156,5,10,3
9110858,0.70001220703125,-0.52587890625,0.47943115234375,0.05950927734375,-5775,-5624,-156,6,9,5
9120840,0.69976806640625,-0.52508544921875,0.480712890625,0.05889892578125,-5782,-5659,-152,6,9,7
9130822,0.6995849609375,-0.52410888671875,0.48211669921875,0.0584716796875,-5807,-5669,-171,7,10,8
9140806,0.6993408203125,-0.52313232421875,0.4835205078125,0.05810546875,-5847,-5676,-164,7,10,8
9150787,0.69921875,-0.52215576171875,0.48492431640625,0.05755615234375,-5874,-5667,-174,7,10,7
9160767,0.6990966796875,-0.5211181640625,0.4862060546875,0.05706787109375,-5903,-5634,-171,8,9,6
9170756,0.698974609375,-0.52020263671875,0.4874267578125,0.05633544921875,-5911,-5578,-161,8,9,4
9180740,0.69891357421875,-0.519287109375,0.48858642578125,0.05560302734375,-5894,-5505,-141,8,9,4
9190715,0.6988525390625,-0.51837158203125,0.48974609375,0.05499267578125,-5878,-5420,-113,7,9,4
9200698,0.69873046875,-0.5174560546875,0.49090576171875,0.054443359375,-5864,-5342,-93,7,9,5
9210681,0.6986083984375,-0.51654052734375,0.49212646484375,0.0540771484375,-5878,-5282,-65,6,8,6
9220661,0.698486328125,-0.51556396484375,0.4932861328125,0.05377197265625,-5886,-5231,-43,5,8,6
9230644,0.69830322265625,-0.5147705078125,0.49444580078125,0.053466796875,-5877,-5193,-41,5,8,5
9240630,0.6981201171875,-0.5140380859375,0.4954833984375,0.0531005859375,-5882,-5161,-43,4,8,4
