3.420189099999999816e-02,1.200000000000000025e-02,-6.928958219201650781e-01,4.000000000000000083e-03,1.500000000000000000e+01,1.850000000000000082e-03
2.192974129999999966e-01,0.000000000000000000e+00,-9.715921906288021992e-01,1.600000000000000077e-03,5.550000000000000000e+01,2.919999999999999853e-03
2.875627399999999834e-02,4.000000000000000083e-02,-9.715921906288021992e-01,2.799999999999999972e-03,9.600000000000000000e+01,2.210000000000000159e-03
2.589614700000000130e-02,2.800000000000000058e-02,8.395943674184846994e-02,3.700000000000000164e-03,5.550000000000000000e+01,1.920000000000000049e-03
1.308089900000000000e-02,4.000000000000000083e-02,9.379947521194414994e-01,3.399999999999999811e-03,4.200000000000000000e+01,2.010000000000000068e-03
2.641122499999999998e-02,2.800000000000000058e-02,3.590442868911160601e-01,2.500000000000000052e-03,6.900000000000000000e+01,2.340000000000000066e-03
4.554532869999999845e-01,0.000000000000000000e+00,-9.990208133146479819e-01,2.500000000000000052e-03,1.365000000000000000e+02,2.340000000000000066e-03
1.092908570000000051e-01,1.200000000000000025e-02,6.055278749869897892e-01,3.099999999999999891e-03,1.500000000000000000e+02,2.099999999999999870e-03
3.370733900000000283e-02,3.599999999999999728e-02,8.037754597109739718e-01,3.099999999999999891e-03,1.500000000000000000e+02,2.099999999999999870e-03
2.415489730000000002e-01,0.000000000000000000e+00,-8.667670910519801319e-01,2.200000000000000133e-03,5.550000000000000000e+01,2.490000000000000026e-03
3.860960699999999718e-02,1.600000000000000033e-02,-4.638288688518716896e-01,1.899999999999999996e-03,4.200000000000000000e+01,2.680000000000000090e-03
5.078207299999999702e-02,8.000000000000000167e-03,-9.715921906288021992e-01,2.799999999999999972e-03,1.500000000000000000e+01,2.210000000000000159e-03
1.643611120000000037e-01,8.000000000000000167e-03,8.395943674184846994e-02,4.000000000000000083e-03,1.365000000000000000e+02,1.850000000000000082e-03
3.026706700000000166e-02,2.400000000000000050e-02,8.395943674184846994e-02,3.399999999999999811e-03,5.550000000000000000e+01,2.010000000000000068e-03
7.858474999999999488e-02,2.000000000000000042e-02,-8.667670910519801319e-01,3.099999999999999891e-03,1.365000000000000000e+02,2.099999999999999870e-03
6.672405400000000486e-02,8.000000000000000167e-03,6.055278749869897892e-01,2.799999999999999972e-03,4.200000000000000000e+01,2.210000000000000159e-03
7.769015099999999896e-02,4.000000000000000083e-03,-9.990208133146479819e-01,2.200000000000000133e-03,1.500000000000000000e+01,2.490000000000000026e-03
1.893346099999999865e-02,4.000000000000000083e-02,8.395943674184846994e-02,1.899999999999999996e-03,8.250000000000000000e+01,2.680000000000000090e-03
2.510033760000000003e-01,4.000000000000000083e-03,-8.667670910519801319e-01,4.000000000000000083e-03,1.095000000000000000e+02,1.850000000000000082e-03
1.794297900000000057e-01,0.000000000000000000e+00,-8.667670910519801319e-01,2.500000000000000052e-03,2.850000000000000000e+01,2.340000000000000066e-03
1.482273599999999955e-02,4.000000000000000083e-02,8.037754597109739718e-01,1.000000000000000021e-03,5.550000000000000000e+01,3.700000000000000164e-03
2.325298300000000137e-02,2.400000000000000050e-02,9.379947521194414994e-01,3.099999999999999891e-03,4.200000000000000000e+01,2.099999999999999870e-03
4.756597399999999698e-02,1.600000000000000033e-02,-9.715921906288021992e-01,2.799999999999999972e-03,4.200000000000000000e+01,2.210000000000000159e-03
1.167998160000000007e-01,4.000000000000000083e-03,8.395943674184846994e-02,2.200000000000000133e-03,5.550000000000000000e+01,2.490000000000000026e-03
2.045804400000000162e-02,4.000000000000000083e-02,9.379947521194414994e-01,1.299999999999999940e-03,1.230000000000000000e+02,3.239999999999999825e-03
2.075505600000000089e-02,3.200000000000000067e-02,-1.978135740042682167e-01,1.899999999999999996e-03,5.550000000000000000e+01,2.680000000000000090e-03
3.971096899999999874e-02,2.400000000000000050e-02,-9.990208133146479819e-01,1.600000000000000077e-03,6.900000000000000000e+01,2.919999999999999853e-03
6.179060799999999687e-02,1.600000000000000033e-02,6.055278749869897892e-01,1.899999999999999996e-03,1.230000000000000000e+02,2.680000000000000090e-03
1.989210900000000157e-02,3.599999999999999728e-02,-8.667670910519801319e-01,4.000000000000000083e-03,4.200000000000000000e+01,1.850000000000000082e-03
